"x","y","B2","B3","B4","B5","B6","B7","B8","B8A","B11","B12","Class","Landuse","Class_ID"
679810.299945739,4762434.83003006,328,362,347,368,417,417,501,376,612,513,"Class_2","Building",2
679812.817591603,4762434.83003006,328,362,347,368,417,417,501,376,612,513,"Class_2","Building",2
679815.335237467,4762434.83003006,328,362,347,368,417,417,501,376,612,513,"Class_2","Building",2
678282.088906417,4762432.33876125,454,416,477,458,354,354,449,522,628,632,"Class_2","Building",2
678284.606552281,4762432.33876125,454,416,477,458,354,354,449,522,628,632,"Class_2","Building",2
678287.124198144,4762432.33876125,454,416,477,458,354,354,449,522,628,632,"Class_2","Building",2
678289.641844008,4762432.33876125,454,416,477,458,354,354,449,522,628,632,"Class_2","Building",2
678292.159489872,4762432.33876125,516,480,523,458,354,354,487,522,628,632,"Class_2","Building",2
678294.677135736,4762432.33876125,516,480,523,458,354,354,487,522,628,632,"Class_2","Building",2
678297.1947816,4762432.33876125,516,480,523,458,354,354,487,522,628,632,"Class_2","Building",2
678299.712427463,4762432.33876125,516,480,523,458,354,354,487,522,628,632,"Class_2","Building",2
678302.230073327,4762432.33876125,518,569,512,468,453,453,499,454,571,575,"Class_2","Building",2
678304.747719191,4762432.33876125,518,569,512,468,453,453,499,454,571,575,"Class_2","Building",2
678307.265365055,4762432.33876125,518,569,512,468,453,453,499,454,571,575,"Class_2","Building",2
678309.783010919,4762432.33876125,518,569,512,468,453,453,499,454,571,575,"Class_2","Building",2
678312.300656782,4762432.33876125,427,482,591,468,453,453,574,454,571,575,"Class_2","Building",2
678314.818302646,4762432.33876125,427,482,591,468,453,453,574,454,571,575,"Class_2","Building",2
678317.33594851,4762432.33876125,427,482,591,468,453,453,574,454,571,575,"Class_2","Building",2
678319.853594374,4762432.33876125,427,482,591,468,453,453,574,454,571,575,"Class_2","Building",2
678322.371240237,4762432.33876125,541,625,570,583,618,618,488,753,882,811,"Class_2","Building",2
678851.076871634,4762432.33876125,320,750,470,1088,3022,3022,4401,4406,2451,1265,"Class_4","Grass",4
678853.594517498,4762432.33876125,320,750,470,1088,3022,3022,4401,4406,2451,1265,"Class_4","Grass",4
678856.112163362,4762432.33876125,320,750,470,1088,3022,3022,4401,4406,2451,1265,"Class_4","Grass",4
678858.629809225,4762432.33876125,320,750,470,1088,3022,3022,4401,4406,2451,1265,"Class_4","Grass",4
678861.147455089,4762432.33876125,339,699,451,1106,3027,3027,4297,4492,2513,1230,"Class_4","Grass",4
678863.665100953,4762432.33876125,339,699,451,1106,3027,3027,4297,4492,2513,1230,"Class_4","Grass",4
678866.182746817,4762432.33876125,339,699,451,1106,3027,3027,4297,4492,2513,1230,"Class_4","Grass",4
678868.700392681,4762432.33876125,339,699,451,1106,3027,3027,4297,4492,2513,1230,"Class_4","Grass",4
678871.218038544,4762432.33876125,401,706,467,1106,3027,3027,4377,4492,2513,1230,"Class_4","Grass",4
678873.735684408,4762432.33876125,401,706,467,1106,3027,3027,4377,4492,2513,1230,"Class_4","Grass",4
678876.253330272,4762432.33876125,401,706,467,1106,3027,3027,4377,4492,2513,1230,"Class_4","Grass",4
678878.770976136,4762432.33876125,401,706,467,1106,3027,3027,4377,4492,2513,1230,"Class_4","Grass",4
678881.288622,4762432.33876125,356,739,436,1099,2981,2981,4374,4377,2408,1180,"Class_4","Grass",4
678883.806267863,4762432.33876125,356,739,436,1099,2981,2981,4374,4377,2408,1180,"Class_4","Grass",4
678886.323913727,4762432.33876125,356,739,436,1099,2981,2981,4374,4377,2408,1180,"Class_4","Grass",4
678888.841559591,4762432.33876125,356,739,436,1099,2981,2981,4374,4377,2408,1180,"Class_4","Grass",4
679447.758941353,4762432.33876125,1147,1254,1354,1371,1348,1348,1614,1719,2401,2195,"Class_1","Parking/road/pavement",1
679450.276587217,4762432.33876125,1235,1346,1496,1371,1348,1348,1730,1719,2401,2195,"Class_1","Parking/road/pavement",1
679452.79423308,4762432.33876125,1235,1346,1496,1371,1348,1348,1730,1719,2401,2195,"Class_1","Parking/road/pavement",1
679455.311878944,4762432.33876125,1235,1346,1496,1371,1348,1348,1730,1719,2401,2195,"Class_1","Parking/road/pavement",1
679457.829524808,4762432.33876125,1235,1346,1496,1371,1348,1348,1730,1719,2401,2195,"Class_1","Parking/road/pavement",1
679460.347170672,4762432.33876125,1187,1299,1404,1372,1330,1330,1684,1700,2287,2149,"Class_1","Parking/road/pavement",1
679462.864816536,4762432.33876125,1187,1299,1404,1372,1330,1330,1684,1700,2287,2149,"Class_1","Parking/road/pavement",1
679465.3824624,4762432.33876125,1187,1299,1404,1372,1330,1330,1684,1700,2287,2149,"Class_1","Parking/road/pavement",1
679467.900108263,4762432.33876125,1187,1299,1404,1372,1330,1330,1684,1700,2287,2149,"Class_1","Parking/road/pavement",1
679470.417754127,4762432.33876125,1121,1228,1343,1372,1330,1330,1586,1700,2287,2149,"Class_1","Parking/road/pavement",1
679472.935399991,4762432.33876125,1121,1228,1343,1372,1330,1330,1586,1700,2287,2149,"Class_1","Parking/road/pavement",1
679475.453045855,4762432.33876125,1121,1228,1343,1372,1330,1330,1586,1700,2287,2149,"Class_1","Parking/road/pavement",1
679477.970691718,4762432.33876125,1121,1228,1343,1372,1330,1330,1586,1700,2287,2149,"Class_1","Parking/road/pavement",1
679480.488337582,4762432.33876125,1137,1249,1360,1497,1464,1464,1504,1652,2109,1942,"Class_1","Parking/road/pavement",1
679483.005983446,4762432.33876125,1137,1249,1360,1497,1464,1464,1504,1652,2109,1942,"Class_1","Parking/road/pavement",1
679485.52362931,4762432.33876125,1137,1249,1360,1497,1464,1464,1504,1652,2109,1942,"Class_1","Parking/road/pavement",1
679488.041275174,4762432.33876125,1137,1249,1360,1497,1464,1464,1504,1652,2109,1942,"Class_1","Parking/road/pavement",1
679490.558921037,4762432.33876125,1374,1452,1506,1497,1464,1464,1638,1652,2109,1942,"Class_1","Parking/road/pavement",1
679493.076566901,4762432.33876125,1374,1452,1506,1497,1464,1464,1638,1652,2109,1942,"Class_1","Parking/road/pavement",1
679679.382360822,4762432.33876125,1037,1186,1287,1176,1177,1177,1517,1352,1976,1993,"Class_2","Building",2
679681.900006686,4762432.33876125,1027,1127,1346,1284,1339,1339,1557,1678,2335,2266,"Class_2","Building",2
679684.417652549,4762432.33876125,1027,1127,1346,1284,1339,1339,1557,1678,2335,2266,"Class_2","Building",2
679686.935298413,4762432.33876125,1027,1127,1346,1284,1339,1339,1557,1678,2335,2266,"Class_2","Building",2
679689.452944277,4762432.33876125,1027,1127,1346,1284,1339,1339,1557,1678,2335,2266,"Class_2","Building",2
679691.970590141,4762432.33876125,979,1115,1286,1284,1339,1339,1563,1678,2335,2266,"Class_2","Building",2
679694.488236005,4762432.33876125,979,1115,1286,1284,1339,1339,1563,1678,2335,2266,"Class_2","Building",2
679697.005881868,4762432.33876125,979,1115,1286,1284,1339,1339,1563,1678,2335,2266,"Class_2","Building",2
679699.523527732,4762432.33876125,979,1115,1286,1284,1339,1339,1563,1678,2335,2266,"Class_2","Building",2
679702.041173596,4762432.33876125,975,1172,1333,1485,1518,1518,1604,1723,2201,2070,"Class_2","Building",2
679787.641132965,4762432.33876125,361,354,399,328,410,410,501,392,646,594,"Class_2","Building",2
679790.158778829,4762432.33876125,384,366,365,328,410,410,381,392,646,594,"Class_2","Building",2
679792.676424693,4762432.33876125,384,366,365,328,410,410,381,392,646,594,"Class_2","Building",2
679795.194070556,4762432.33876125,384,366,365,328,410,410,381,392,646,594,"Class_2","Building",2
679797.71171642,4762432.33876125,384,366,365,328,410,410,381,392,646,594,"Class_2","Building",2
679800.229362284,4762432.33876125,309,334,345,368,417,417,375,376,612,513,"Class_2","Building",2
679802.747008148,4762432.33876125,309,334,345,368,417,417,375,376,612,513,"Class_2","Building",2
679805.264654011,4762432.33876125,309,334,345,368,417,417,375,376,612,513,"Class_2","Building",2
679807.782299875,4762432.33876125,309,334,345,368,417,417,375,376,612,513,"Class_2","Building",2
679810.299945739,4762432.33876125,328,362,347,368,417,417,501,376,612,513,"Class_2","Building",2
679812.817591603,4762432.33876125,328,362,347,368,417,417,501,376,612,513,"Class_2","Building",2
679815.335237467,4762432.33876125,328,362,347,368,417,417,501,376,612,513,"Class_2","Building",2
678282.088906417,4762429.84749244,386,414,499,458,354,354,439,522,628,632,"Class_2","Building",2
678284.606552281,4762429.84749244,386,414,499,458,354,354,439,522,628,632,"Class_2","Building",2
678287.124198144,4762429.84749244,386,414,499,458,354,354,439,522,628,632,"Class_2","Building",2
678289.641844008,4762429.84749244,386,414,499,458,354,354,439,522,628,632,"Class_2","Building",2
678292.159489872,4762429.84749244,483,503,499,458,354,354,445,522,628,632,"Class_2","Building",2
678294.677135736,4762429.84749244,483,503,499,458,354,354,445,522,628,632,"Class_2","Building",2
678297.1947816,4762429.84749244,483,503,499,458,354,354,445,522,628,632,"Class_2","Building",2
678299.712427463,4762429.84749244,483,503,499,458,354,354,445,522,628,632,"Class_2","Building",2
678302.230073327,4762429.84749244,504,513,520,468,453,453,477,454,571,575,"Class_2","Building",2
678304.747719191,4762429.84749244,504,513,520,468,453,453,477,454,571,575,"Class_2","Building",2
678307.265365055,4762429.84749244,504,513,520,468,453,453,477,454,571,575,"Class_2","Building",2
678309.783010919,4762429.84749244,504,513,520,468,453,453,477,454,571,575,"Class_2","Building",2
678312.300656782,4762429.84749244,377,404,438,468,453,453,451,454,571,575,"Class_2","Building",2
678314.818302646,4762429.84749244,377,404,438,468,453,453,451,454,571,575,"Class_2","Building",2
678317.33594851,4762429.84749244,377,404,438,468,453,453,451,454,571,575,"Class_2","Building",2
678319.853594374,4762429.84749244,377,404,438,468,453,453,451,454,571,575,"Class_2","Building",2
678322.371240237,4762429.84749244,447,425,388,583,618,618,407,753,882,811,"Class_2","Building",2
678851.076871634,4762429.84749244,383,742,484,1088,3022,3022,4258,4406,2451,1265,"Class_4","Grass",4
678853.594517498,4762429.84749244,383,742,484,1088,3022,3022,4258,4406,2451,1265,"Class_4","Grass",4
678856.112163362,4762429.84749244,383,742,484,1088,3022,3022,4258,4406,2451,1265,"Class_4","Grass",4
678858.629809225,4762429.84749244,383,742,484,1088,3022,3022,4258,4406,2451,1265,"Class_4","Grass",4
678861.147455089,4762429.84749244,364,732,468,1106,3027,3027,4254,4492,2513,1230,"Class_4","Grass",4
678863.665100953,4762429.84749244,364,732,468,1106,3027,3027,4254,4492,2513,1230,"Class_4","Grass",4
678866.182746817,4762429.84749244,364,732,468,1106,3027,3027,4254,4492,2513,1230,"Class_4","Grass",4
678868.700392681,4762429.84749244,364,732,468,1106,3027,3027,4254,4492,2513,1230,"Class_4","Grass",4
678871.218038544,4762429.84749244,406,735,486,1106,3027,3027,4340,4492,2513,1230,"Class_4","Grass",4
678873.735684408,4762429.84749244,406,735,486,1106,3027,3027,4340,4492,2513,1230,"Class_4","Grass",4
678876.253330272,4762429.84749244,406,735,486,1106,3027,3027,4340,4492,2513,1230,"Class_4","Grass",4
678878.770976136,4762429.84749244,406,735,486,1106,3027,3027,4340,4492,2513,1230,"Class_4","Grass",4
678881.288622,4762429.84749244,383,760,463,1099,2981,2981,4281,4377,2408,1180,"Class_4","Grass",4
678883.806267863,4762429.84749244,383,760,463,1099,2981,2981,4281,4377,2408,1180,"Class_4","Grass",4
678886.323913727,4762429.84749244,383,760,463,1099,2981,2981,4281,4377,2408,1180,"Class_4","Grass",4
678888.841559591,4762429.84749244,383,760,463,1099,2981,2981,4281,4377,2408,1180,"Class_4","Grass",4
679447.758941353,4762429.84749244,1216,1308,1414,1371,1348,1348,1657,1719,2401,2195,"Class_1","Parking/road/pavement",1
679450.276587217,4762429.84749244,1212,1303,1397,1371,1348,1348,1664,1719,2401,2195,"Class_1","Parking/road/pavement",1
679452.79423308,4762429.84749244,1212,1303,1397,1371,1348,1348,1664,1719,2401,2195,"Class_1","Parking/road/pavement",1
679455.311878944,4762429.84749244,1212,1303,1397,1371,1348,1348,1664,1719,2401,2195,"Class_1","Parking/road/pavement",1
679457.829524808,4762429.84749244,1212,1303,1397,1371,1348,1348,1664,1719,2401,2195,"Class_1","Parking/road/pavement",1
679460.347170672,4762429.84749244,1200,1301,1358,1372,1330,1330,1605,1700,2287,2149,"Class_1","Parking/road/pavement",1
679462.864816536,4762429.84749244,1200,1301,1358,1372,1330,1330,1605,1700,2287,2149,"Class_1","Parking/road/pavement",1
679465.3824624,4762429.84749244,1200,1301,1358,1372,1330,1330,1605,1700,2287,2149,"Class_1","Parking/road/pavement",1
679467.900108263,4762429.84749244,1200,1301,1358,1372,1330,1330,1605,1700,2287,2149,"Class_1","Parking/road/pavement",1
679470.417754127,4762429.84749244,1239,1311,1435,1372,1330,1330,1641,1700,2287,2149,"Class_1","Parking/road/pavement",1
679472.935399991,4762429.84749244,1239,1311,1435,1372,1330,1330,1641,1700,2287,2149,"Class_1","Parking/road/pavement",1
679475.453045855,4762429.84749244,1239,1311,1435,1372,1330,1330,1641,1700,2287,2149,"Class_1","Parking/road/pavement",1
679477.970691718,4762429.84749244,1239,1311,1435,1372,1330,1330,1641,1700,2287,2149,"Class_1","Parking/road/pavement",1
679480.488337582,4762429.84749244,1325,1405,1549,1497,1464,1464,1692,1652,2109,1942,"Class_1","Parking/road/pavement",1
679483.005983446,4762429.84749244,1325,1405,1549,1497,1464,1464,1692,1652,2109,1942,"Class_1","Parking/road/pavement",1
679485.52362931,4762429.84749244,1325,1405,1549,1497,1464,1464,1692,1652,2109,1942,"Class_1","Parking/road/pavement",1
679488.041275174,4762429.84749244,1325,1405,1549,1497,1464,1464,1692,1652,2109,1942,"Class_1","Parking/road/pavement",1
679490.558921037,4762429.84749244,1483,1536,1651,1497,1464,1464,1692,1652,2109,1942,"Class_1","Parking/road/pavement",1
679493.076566901,4762429.84749244,1483,1536,1651,1497,1464,1464,1692,1652,2109,1942,"Class_1","Parking/road/pavement",1
679495.594212765,4762429.84749244,1483,1536,1651,1497,1464,1464,1692,1652,2109,1942,"Class_1","Parking/road/pavement",1
679498.111858629,4762429.84749244,1483,1536,1651,1497,1464,1464,1692,1652,2109,1942,"Class_1","Parking/road/pavement",1
679500.629504493,4762429.84749244,1254,1374,1581,1372,1727,1727,2093,2092,2121,1762,"Class_1","Parking/road/pavement",1
679679.382360822,4762429.84749244,1046,1148,1283,1176,1177,1177,1655,1352,1976,1993,"Class_2","Building",2
679681.900006686,4762429.84749244,1060,1214,1403,1284,1339,1339,1651,1678,2335,2266,"Class_2","Building",2
679684.417652549,4762429.84749244,1060,1214,1403,1284,1339,1339,1651,1678,2335,2266,"Class_2","Building",2
679686.935298413,4762429.84749244,1060,1214,1403,1284,1339,1339,1651,1678,2335,2266,"Class_2","Building",2
679689.452944277,4762429.84749244,1060,1214,1403,1284,1339,1339,1651,1678,2335,2266,"Class_2","Building",2
679691.970590141,4762429.84749244,1052,1202,1343,1284,1339,1339,1644,1678,2335,2266,"Class_2","Building",2
679694.488236005,4762429.84749244,1052,1202,1343,1284,1339,1339,1644,1678,2335,2266,"Class_2","Building",2
679697.005881868,4762429.84749244,1052,1202,1343,1284,1339,1339,1644,1678,2335,2266,"Class_2","Building",2
679699.523527732,4762429.84749244,1052,1202,1343,1284,1339,1339,1644,1678,2335,2266,"Class_2","Building",2
679702.041173596,4762429.84749244,1100,1245,1398,1485,1518,1518,1744,1723,2201,2070,"Class_2","Building",2
679787.641132965,4762429.84749244,382,425,399,328,410,410,452,392,646,594,"Class_2","Building",2
679790.158778829,4762429.84749244,417,397,384,328,410,410,521,392,646,594,"Class_2","Building",2
679792.676424693,4762429.84749244,417,397,384,328,410,410,521,392,646,594,"Class_2","Building",2
679795.194070556,4762429.84749244,417,397,384,328,410,410,521,392,646,594,"Class_2","Building",2
679797.71171642,4762429.84749244,417,397,384,328,410,410,521,392,646,594,"Class_2","Building",2
679800.229362284,4762429.84749244,341,359,359,368,417,417,472,376,612,513,"Class_2","Building",2
679802.747008148,4762429.84749244,341,359,359,368,417,417,472,376,612,513,"Class_2","Building",2
679805.264654011,4762429.84749244,341,359,359,368,417,417,472,376,612,513,"Class_2","Building",2
679807.782299875,4762429.84749244,341,359,359,368,417,417,472,376,612,513,"Class_2","Building",2
679810.299945739,4762429.84749244,360,338,360,368,417,417,520,376,612,513,"Class_2","Building",2
679812.817591603,4762429.84749244,360,338,360,368,417,417,520,376,612,513,"Class_2","Building",2
679815.335237467,4762429.84749244,360,338,360,368,417,417,520,376,612,513,"Class_2","Building",2
678282.088906417,4762427.35622362,386,414,499,458,354,354,439,522,628,632,"Class_2","Building",2
678284.606552281,4762427.35622362,386,414,499,458,354,354,439,522,628,632,"Class_2","Building",2
678287.124198144,4762427.35622362,386,414,499,458,354,354,439,522,628,632,"Class_2","Building",2
678289.641844008,4762427.35622362,386,414,499,458,354,354,439,522,628,632,"Class_2","Building",2
678292.159489872,4762427.35622362,483,503,499,458,354,354,445,522,628,632,"Class_2","Building",2
678294.677135736,4762427.35622362,483,503,499,458,354,354,445,522,628,632,"Class_2","Building",2
678297.1947816,4762427.35622362,483,503,499,458,354,354,445,522,628,632,"Class_2","Building",2
678299.712427463,4762427.35622362,483,503,499,458,354,354,445,522,628,632,"Class_2","Building",2
678302.230073327,4762427.35622362,504,513,520,468,453,453,477,454,571,575,"Class_2","Building",2
678304.747719191,4762427.35622362,504,513,520,468,453,453,477,454,571,575,"Class_2","Building",2
678307.265365055,4762427.35622362,504,513,520,468,453,453,477,454,571,575,"Class_2","Building",2
678309.783010919,4762427.35622362,504,513,520,468,453,453,477,454,571,575,"Class_2","Building",2
678312.300656782,4762427.35622362,377,404,438,468,453,453,451,454,571,575,"Class_2","Building",2
678314.818302646,4762427.35622362,377,404,438,468,453,453,451,454,571,575,"Class_2","Building",2
678317.33594851,4762427.35622362,377,404,438,468,453,453,451,454,571,575,"Class_2","Building",2
678319.853594374,4762427.35622362,377,404,438,468,453,453,451,454,571,575,"Class_2","Building",2
678322.371240237,4762427.35622362,447,425,388,583,618,618,407,753,882,811,"Class_2","Building",2
678851.076871634,4762427.35622362,383,742,484,1088,3022,3022,4258,4406,2451,1265,"Class_4","Grass",4
678853.594517498,4762427.35622362,383,742,484,1088,3022,3022,4258,4406,2451,1265,"Class_4","Grass",4
678856.112163362,4762427.35622362,383,742,484,1088,3022,3022,4258,4406,2451,1265,"Class_4","Grass",4
678858.629809225,4762427.35622362,383,742,484,1088,3022,3022,4258,4406,2451,1265,"Class_4","Grass",4
678861.147455089,4762427.35622362,364,732,468,1106,3027,3027,4254,4492,2513,1230,"Class_4","Grass",4
678863.665100953,4762427.35622362,364,732,468,1106,3027,3027,4254,4492,2513,1230,"Class_4","Grass",4
678866.182746817,4762427.35622362,364,732,468,1106,3027,3027,4254,4492,2513,1230,"Class_4","Grass",4
678868.700392681,4762427.35622362,364,732,468,1106,3027,3027,4254,4492,2513,1230,"Class_4","Grass",4
678871.218038544,4762427.35622362,406,735,486,1106,3027,3027,4340,4492,2513,1230,"Class_4","Grass",4
678873.735684408,4762427.35622362,406,735,486,1106,3027,3027,4340,4492,2513,1230,"Class_4","Grass",4
678876.253330272,4762427.35622362,406,735,486,1106,3027,3027,4340,4492,2513,1230,"Class_4","Grass",4
678878.770976136,4762427.35622362,406,735,486,1106,3027,3027,4340,4492,2513,1230,"Class_4","Grass",4
678881.288622,4762427.35622362,383,760,463,1099,2981,2981,4281,4377,2408,1180,"Class_4","Grass",4
678883.806267863,4762427.35622362,383,760,463,1099,2981,2981,4281,4377,2408,1180,"Class_4","Grass",4
678886.323913727,4762427.35622362,383,760,463,1099,2981,2981,4281,4377,2408,1180,"Class_4","Grass",4
678888.841559591,4762427.35622362,383,760,463,1099,2981,2981,4281,4377,2408,1180,"Class_4","Grass",4
679447.758941353,4762427.35622362,1216,1308,1414,1371,1348,1348,1657,1719,2401,2195,"Class_1","Parking/road/pavement",1
679450.276587217,4762427.35622362,1212,1303,1397,1371,1348,1348,1664,1719,2401,2195,"Class_1","Parking/road/pavement",1
679452.79423308,4762427.35622362,1212,1303,1397,1371,1348,1348,1664,1719,2401,2195,"Class_1","Parking/road/pavement",1
679455.311878944,4762427.35622362,1212,1303,1397,1371,1348,1348,1664,1719,2401,2195,"Class_1","Parking/road/pavement",1
679457.829524808,4762427.35622362,1212,1303,1397,1371,1348,1348,1664,1719,2401,2195,"Class_1","Parking/road/pavement",1
679460.347170672,4762427.35622362,1200,1301,1358,1372,1330,1330,1605,1700,2287,2149,"Class_1","Parking/road/pavement",1
679462.864816536,4762427.35622362,1200,1301,1358,1372,1330,1330,1605,1700,2287,2149,"Class_1","Parking/road/pavement",1
679465.3824624,4762427.35622362,1200,1301,1358,1372,1330,1330,1605,1700,2287,2149,"Class_1","Parking/road/pavement",1
679467.900108263,4762427.35622362,1200,1301,1358,1372,1330,1330,1605,1700,2287,2149,"Class_1","Parking/road/pavement",1
679470.417754127,4762427.35622362,1239,1311,1435,1372,1330,1330,1641,1700,2287,2149,"Class_1","Parking/road/pavement",1
679472.935399991,4762427.35622362,1239,1311,1435,1372,1330,1330,1641,1700,2287,2149,"Class_1","Parking/road/pavement",1
679475.453045855,4762427.35622362,1239,1311,1435,1372,1330,1330,1641,1700,2287,2149,"Class_1","Parking/road/pavement",1
679477.970691718,4762427.35622362,1239,1311,1435,1372,1330,1330,1641,1700,2287,2149,"Class_1","Parking/road/pavement",1
679480.488337582,4762427.35622362,1325,1405,1549,1497,1464,1464,1692,1652,2109,1942,"Class_1","Parking/road/pavement",1
679483.005983446,4762427.35622362,1325,1405,1549,1497,1464,1464,1692,1652,2109,1942,"Class_1","Parking/road/pavement",1
679485.52362931,4762427.35622362,1325,1405,1549,1497,1464,1464,1692,1652,2109,1942,"Class_1","Parking/road/pavement",1
679488.041275174,4762427.35622362,1325,1405,1549,1497,1464,1464,1692,1652,2109,1942,"Class_1","Parking/road/pavement",1
679490.558921037,4762427.35622362,1483,1536,1651,1497,1464,1464,1692,1652,2109,1942,"Class_1","Parking/road/pavement",1
679493.076566901,4762427.35622362,1483,1536,1651,1497,1464,1464,1692,1652,2109,1942,"Class_1","Parking/road/pavement",1
679495.594212765,4762427.35622362,1483,1536,1651,1497,1464,1464,1692,1652,2109,1942,"Class_1","Parking/road/pavement",1
679498.111858629,4762427.35622362,1483,1536,1651,1497,1464,1464,1692,1652,2109,1942,"Class_1","Parking/road/pavement",1
679500.629504493,4762427.35622362,1254,1374,1581,1372,1727,1727,2093,2092,2121,1762,"Class_1","Parking/road/pavement",1
679679.382360822,4762427.35622362,1046,1148,1283,1176,1177,1177,1655,1352,1976,1993,"Class_2","Building",2
679681.900006686,4762427.35622362,1060,1214,1403,1284,1339,1339,1651,1678,2335,2266,"Class_2","Building",2
679684.417652549,4762427.35622362,1060,1214,1403,1284,1339,1339,1651,1678,2335,2266,"Class_2","Building",2
679686.935298413,4762427.35622362,1060,1214,1403,1284,1339,1339,1651,1678,2335,2266,"Class_2","Building",2
679689.452944277,4762427.35622362,1060,1214,1403,1284,1339,1339,1651,1678,2335,2266,"Class_2","Building",2
679691.970590141,4762427.35622362,1052,1202,1343,1284,1339,1339,1644,1678,2335,2266,"Class_2","Building",2
679694.488236005,4762427.35622362,1052,1202,1343,1284,1339,1339,1644,1678,2335,2266,"Class_2","Building",2
679697.005881868,4762427.35622362,1052,1202,1343,1284,1339,1339,1644,1678,2335,2266,"Class_2","Building",2
679699.523527732,4762427.35622362,1052,1202,1343,1284,1339,1339,1644,1678,2335,2266,"Class_2","Building",2
679702.041173596,4762427.35622362,1100,1245,1398,1485,1518,1518,1744,1723,2201,2070,"Class_2","Building",2
679790.158778829,4762427.35622362,417,397,384,328,410,410,521,392,646,594,"Class_2","Building",2
679792.676424693,4762427.35622362,417,397,384,328,410,410,521,392,646,594,"Class_2","Building",2
679795.194070556,4762427.35622362,417,397,384,328,410,410,521,392,646,594,"Class_2","Building",2
679797.71171642,4762427.35622362,417,397,384,328,410,410,521,392,646,594,"Class_2","Building",2
679800.229362284,4762427.35622362,341,359,359,368,417,417,472,376,612,513,"Class_2","Building",2
679802.747008148,4762427.35622362,341,359,359,368,417,417,472,376,612,513,"Class_2","Building",2
679805.264654011,4762427.35622362,341,359,359,368,417,417,472,376,612,513,"Class_2","Building",2
679807.782299875,4762427.35622362,341,359,359,368,417,417,472,376,612,513,"Class_2","Building",2
679810.299945739,4762427.35622362,360,338,360,368,417,417,520,376,612,513,"Class_2","Building",2
679812.817591603,4762427.35622362,360,338,360,368,417,417,520,376,612,513,"Class_2","Building",2
679815.335237467,4762427.35622362,360,338,360,368,417,417,520,376,612,513,"Class_2","Building",2
678282.088906417,4762424.86495481,386,414,499,458,354,354,439,522,628,632,"Class_2","Building",2
678284.606552281,4762424.86495481,386,414,499,458,354,354,439,522,628,632,"Class_2","Building",2
678287.124198144,4762424.86495481,386,414,499,458,354,354,439,522,628,632,"Class_2","Building",2
678289.641844008,4762424.86495481,386,414,499,458,354,354,439,522,628,632,"Class_2","Building",2
678292.159489872,4762424.86495481,483,503,499,458,354,354,445,522,628,632,"Class_2","Building",2
678294.677135736,4762424.86495481,483,503,499,458,354,354,445,522,628,632,"Class_2","Building",2
678297.1947816,4762424.86495481,483,503,499,458,354,354,445,522,628,632,"Class_2","Building",2
678299.712427463,4762424.86495481,483,503,499,458,354,354,445,522,628,632,"Class_2","Building",2
678302.230073327,4762424.86495481,504,513,520,468,453,453,477,454,571,575,"Class_2","Building",2
678304.747719191,4762424.86495481,504,513,520,468,453,453,477,454,571,575,"Class_2","Building",2
678307.265365055,4762424.86495481,504,513,520,468,453,453,477,454,571,575,"Class_2","Building",2
678309.783010919,4762424.86495481,504,513,520,468,453,453,477,454,571,575,"Class_2","Building",2
678312.300656782,4762424.86495481,377,404,438,468,453,453,451,454,571,575,"Class_2","Building",2
678314.818302646,4762424.86495481,377,404,438,468,453,453,451,454,571,575,"Class_2","Building",2
678317.33594851,4762424.86495481,377,404,438,468,453,453,451,454,571,575,"Class_2","Building",2
678319.853594374,4762424.86495481,377,404,438,468,453,453,451,454,571,575,"Class_2","Building",2
678322.371240237,4762424.86495481,447,425,388,583,618,618,407,753,882,811,"Class_2","Building",2
678851.076871634,4762424.86495481,383,742,484,1088,3022,3022,4258,4406,2451,1265,"Class_4","Grass",4
678853.594517498,4762424.86495481,383,742,484,1088,3022,3022,4258,4406,2451,1265,"Class_4","Grass",4
678856.112163362,4762424.86495481,383,742,484,1088,3022,3022,4258,4406,2451,1265,"Class_4","Grass",4
678858.629809225,4762424.86495481,383,742,484,1088,3022,3022,4258,4406,2451,1265,"Class_4","Grass",4
678861.147455089,4762424.86495481,364,732,468,1106,3027,3027,4254,4492,2513,1230,"Class_4","Grass",4
678863.665100953,4762424.86495481,364,732,468,1106,3027,3027,4254,4492,2513,1230,"Class_4","Grass",4
678866.182746817,4762424.86495481,364,732,468,1106,3027,3027,4254,4492,2513,1230,"Class_4","Grass",4
678868.700392681,4762424.86495481,364,732,468,1106,3027,3027,4254,4492,2513,1230,"Class_4","Grass",4
678871.218038544,4762424.86495481,406,735,486,1106,3027,3027,4340,4492,2513,1230,"Class_4","Grass",4
678873.735684408,4762424.86495481,406,735,486,1106,3027,3027,4340,4492,2513,1230,"Class_4","Grass",4
678876.253330272,4762424.86495481,406,735,486,1106,3027,3027,4340,4492,2513,1230,"Class_4","Grass",4
678878.770976136,4762424.86495481,406,735,486,1106,3027,3027,4340,4492,2513,1230,"Class_4","Grass",4
678881.288622,4762424.86495481,383,760,463,1099,2981,2981,4281,4377,2408,1180,"Class_4","Grass",4
678883.806267863,4762424.86495481,383,760,463,1099,2981,2981,4281,4377,2408,1180,"Class_4","Grass",4
678886.323913727,4762424.86495481,383,760,463,1099,2981,2981,4281,4377,2408,1180,"Class_4","Grass",4
