X2015.01.01,X2015.01.02,X2015.01.03,X2015.01.04,X2015.01.05,X2015.01.06,X2015.01.07,X2015.01.08,X2015.01.09,X2015.01.10,X2015.01.11,X2015.01.12,X2015.01.13,X2015.01.14,X2015.01.15,X2015.01.16,X2015.01.17,X2015.01.18,X2015.01.19,X2015.01.20,X2015.01.21,X2015.01.22,X2015.01.23,X2015.01.24,X2015.01.25,X2015.01.26,X2015.01.27,X2015.01.28,X2015.01.29,X2015.01.30,X2015.01.31,X2015.02.01,X2015.02.02,X2015.02.03,X2015.02.04,X2015.02.05,X2015.02.06,X2015.02.07,X2015.02.08,X2015.02.09,X2015.02.10,X2015.02.11,X2015.02.12,X2015.02.13,X2015.02.14,X2015.02.15,X2015.02.16,X2015.02.17,X2015.02.18,X2015.02.19,X2015.02.20,X2015.02.21,X2015.02.22,X2015.02.23,X2015.02.24,X2015.02.25,X2015.02.26,X2015.02.27,X2015.02.28,X2015.03.01,X2015.03.02,X2015.03.03,X2015.03.04,X2015.03.05,X2015.03.06,X2015.03.07,X2015.03.08,X2015.03.09,X2015.03.10,X2015.03.11,X2015.03.12,X2015.03.13,X2015.03.14,X2015.03.15,X2015.03.16,X2015.03.17,X2015.03.18,X2015.03.19,X2015.03.20,X2015.03.21,X2015.03.22,X2015.03.23,X2015.03.24,X2015.03.25,X2015.03.26,X2015.03.27,X2015.03.28,X2015.03.29,X2015.03.30,X2015.03.31,X2015.04.01,lon,lat
20.72962,20.00423,18.63542,18.94877,17.15748,16.53853,16.48467,16.06987,16.97426,15.41067,14.00083,15.11381,15.73721,16.80507,17.29001,17.32244,16.22285,15.44423,14.94512,14.3679,15.53495,16.89559,17.1383,17.44348,17.38483,17.37376,17.76769,17.73575,16.85625,15.67002,15.27363,15.77971,17.09305,18.14244,19.18796,18.26997,17.40999,17.89726,18.52439,18.01513,17.81887,17.22706,18.06412,17.93709,18.79939,18.98211,19.79345,20.11152,20.51948,19.29229,19.80289,20.76107,22.60206,23.83791,23.80816,24.09557,23.67888,22.63272,23.53901,23.48896,21.17586,21.80447,21.4496,19.54678,19.38034,20.34994,21.99516,22.39825,22.55391,21.21527,21.63296,22.80706,24.76486,24.85925,25.45416,25.27017,22.96053,22.16618,22.77569,23.88331,24.71297,25.5353,25.87862,26.97947,25.57281,24.59214,24.06625,24.26462,25.32551,24.4183,19.82961,337360.270994497,2876695.06051021
20.81598,20.05393,18.67842,18.97478,17.22811,16.65633,16.54755,16.13741,17.0222,15.51042,14.08239,15.11734,15.82603,16.94035,17.37587,17.458,16.33085,15.54609,15.07314,14.47216,15.63886,16.90835,17.18293,17.51729,17.53681,17.4893,17.80167,17.71968,16.97877,15.71211,15.31677,15.72064,17.04602,18.20821,19.14468,18.34427,17.53449,18.03226,18.70803,18.04579,17.8637,17.32441,18.17233,17.91805,18.82977,18.97809,19.82101,20.12618,20.56925,19.24534,19.71928,20.76819,22.61305,23.90651,23.79886,24.11503,23.6836,22.68284,23.55424,23.54092,21.28851,21.85198,21.45291,19.55538,19.39345,20.27366,22.00658,22.31317,22.39776,21.21407,21.60624,22.80889,24.65171,24.74752,25.38339,25.20644,22.87664,22.072,22.64301,23.92392,24.65087,25.50309,25.8304,26.92597,25.52508,24.62916,24.03713,24.32095,25.37429,24.4262,19.9283,349872.865464886,2876545.43828416
20.84926,20.07931,18.70344,18.92804,17.24214,16.70454,16.55538,16.06875,16.93937,15.55836,14.14464,15.14772,15.90583,17.01853,17.45701,17.52998,16.42108,15.55244,15.12263,14.54583,15.66861,16.93746,17.24503,17.5316,17.57876,17.51757,17.86039,17.73216,17.03418,15.69857,15.24895,15.67355,16.98187,18.18178,19.12635,18.36746,17.59201,18.04741,18.72523,18.10099,17.98065,17.37475,18.12503,17.9299,18.7781,18.89554,19.7109,20.03355,20.53619,19.17612,19.69969,20.73569,22.59881,23.84426,23.70827,24.02515,23.67521,22.70752,23.53929,23.48614,21.34985,21.83077,21.38305,19.55376,19.42779,20.26083,21.8866,22.31232,22.35983,21.21203,21.63606,22.82581,24.59433,24.65249,25.26566,25.10063,22.79077,22.01286,22.5881,23.87175,24.56627,25.39946,25.78775,26.87274,25.47658,24.5693,23.96389,24.3698,25.2952,24.36233,20.05068,362385.016860302,2876407.79602278
20.88221,20.10454,18.72833,18.88166,17.25645,16.75276,16.56348,15.99994,16.85639,15.60608,14.20703,15.17804,15.98556,17.09671,17.53815,17.60188,16.51118,15.55864,15.1724,14.61936,15.69843,16.96665,17.30735,17.54577,17.62056,17.54598,17.91911,17.74464,17.08945,15.68455,15.18114,15.62617,16.91779,18.15513,19.10788,18.3908,17.64947,18.06264,18.74229,18.15612,18.09789,17.42508,18.07759,17.94174,18.72621,18.81278,19.6005,19.94099,20.50319,19.10696,19.67988,20.70333,22.58436,23.78194,23.61762,23.93534,23.66717,22.73247,23.52449,23.43137,21.41125,21.80948,21.31284,19.55186,19.46198,20.24786,21.76654,22.31147,22.32198,21.21019,21.66609,22.84273,24.53674,24.55732,25.14765,24.99467,22.70477,21.95406,22.53332,23.81973,24.48196,25.29576,25.74517,26.81938,25.42829,24.50967,23.89079,24.41887,25.21596,24.29853,20.17363,374896.762109694,2876282.13117866
20.91572,20.13013,18.75321,18.83499,17.27062,16.80084,16.57145,15.93107,16.77349,15.65409,14.26935,15.20856,16.06508,17.17489,17.61929,17.674,16.60148,15.56498,15.22174,14.69281,15.72832,16.99562,17.36953,17.55994,17.66251,17.57425,17.9779,17.75718,17.14493,15.67087,15.11339,15.57915,16.85385,18.12862,19.08955,18.41427,17.7072,18.07773,18.75942,18.21132,18.21505,17.47541,18.03028,17.95365,18.67447,18.73023,19.49032,19.84843,20.46985,19.03773,19.66035,20.67119,22.56998,23.71969,23.52724,23.84546,23.65921,22.75736,23.50955,23.37666,21.47244,21.78826,21.2429,19.54995,19.49645,20.2351,21.6467,22.31077,22.28405,21.20808,21.69605,22.85958,24.47921,24.46229,25.0302,24.88879,22.61891,21.89485,22.47876,23.76756,24.39758,25.19206,25.70224,26.7663,25.37965,24.44981,23.81754,24.46765,25.13693,24.23487,20.29601,387408.138140437,2876168.44142625
20.94892,20.15544,18.77803,18.78853,17.28458,16.84913,16.57956,15.86255,16.69059,15.70182,14.33167,15.2388,16.14488,17.25321,17.70051,17.74605,16.69171,15.5714,15.27137,14.76641,15.75814,17.02481,17.43178,17.57432,17.70431,17.60259,18.0367,17.76945,17.20034,15.65719,15.04579,15.53185,16.78991,18.10226,19.07094,18.43768,17.7648,18.09281,18.77641,18.26644,18.33214,17.52575,17.98284,17.9655,18.62273,18.64782,19.38006,19.75573,20.43679,18.96844,19.64089,20.63897,22.55567,23.65723,23.43672,23.75557,23.65103,22.7821,23.49495,23.32189,21.53384,21.76711,21.17283,19.54805,19.53064,20.22227,21.52672,22.30992,22.24627,21.20611,21.72608,22.87657,24.42176,24.36712,24.91234,24.78298,22.5329,21.83584,22.4242,23.71546,24.31312,25.08829,25.65966,26.71293,25.33122,24.39032,23.74423,24.51657,25.05791,24.17115,20.41952,399919.181878476,2876066.72466173
20.98195,20.18096,18.80305,18.74208,17.29875,16.89728,16.58745,15.7936,16.60782,15.74975,14.39398,15.26926,16.22454,17.33146,17.78157,17.81795,16.78174,15.57767,15.32107,14.83994,15.78782,17.05385,17.49388,17.58863,17.74633,17.631,18.0957,17.78193,17.25561,15.64338,14.97797,15.48476,16.72576,18.07561,19.05247,18.46087,17.82225,18.10804,18.79361,18.32164,18.44952,17.57608,17.93554,17.97734,18.57098,18.56506,19.27009,19.66317,20.40365,18.89928,19.62123,20.60654,22.54136,23.59492,23.346,23.66569,23.64292,22.80692,23.48001,23.26739,21.59489,21.74589,21.10276,19.54629,19.56497,20.2093,21.40666,22.30908,22.20827,21.2042,21.75597,22.89334,24.36423,24.2721,24.79468,24.67709,22.44711,21.77684,22.36942,23.66358,24.22888,24.98466,25.61673,26.65971,25.28293,24.33054,23.67112,24.56543,24.97881,24.10735,20.5419,412429.930248472,2875976.97900298
21.0153,20.2062,18.82801,18.69541,17.31306,16.94557,16.59556,15.7248,16.52506,15.79755,14.45623,15.29957,16.30427,17.40964,17.86279,17.89,16.87204,15.58395,15.37056,14.9134,15.81785,17.08296,17.55606,17.60287,17.78834,17.65927,18.15436,17.79426,17.31102,15.62956,14.91015,15.43753,16.66182,18.04911,19.03414,18.48427,17.87978,18.12327,18.81081,18.37691,18.56668,17.62648,17.88831,17.98925,18.5191,18.4823,19.1599,19.57061,20.37066,18.8302,19.60156,20.5744,22.52698,23.53267,23.25548,23.57595,23.63475,22.83166,23.46513,23.21248,21.65636,21.72474,21.03269,19.54446,19.5993,20.19654,21.28668,22.3083,22.17041,21.20216,21.786,22.91019,24.30657,24.177,24.67702,24.57128,22.36124,21.71776,22.31486,23.61134,24.14429,24.88111,25.57408,26.60641,25.23436,24.27083,23.59795,24.61428,24.89972,24.04348,20.66484,424940.420173935,2875899.20278945
21.03343,20.22946,18.86319,18.60235,17.30904,16.98617,16.63927,15.72741,16.49278,15.86924,14.53751,15.34539,16.38351,17.41824,17.90487,17.89923,16.90539,15.65762,15.45501,14.98756,15.86924,17.12167,17.63826,17.63953,17.82162,17.685,18.16754,17.85849,17.35057,15.67496,14.89373,15.4118,16.64152,18.01999,19.01659,18.55026,17.9158,18.12193,18.76435,18.43549,18.59664,17.65842,17.90656,18.04036,18.489,18.43641,19.08687,19.54164,20.29382,18.69569,19.59979,20.55952,22.4524,23.47909,23.16412,23.52047,23.59703,22.86388,23.48811,23.21607,21.69196,21.68251,20.98362,19.58288,19.60233,20.22241,21.21971,22.32501,22.27038,21.28379,21.84071,22.88834,24.32609,24.21401,24.64932,24.51657,22.45754,21.84557,22.35152,23.61599,24.17636,24.88724,25.57591,26.56891,25.23873,24.15289,23.4891,24.61689,24.8754,23.94916,20.72124,437450.688577379,2875833.39458213
21.05132,20.25279,18.89858,18.5093,17.3051,17.02699,16.68311,15.7298,16.46049,15.94108,14.61851,15.391,16.46282,17.42677,17.94703,17.9084,16.9388,15.73121,15.53954,15.06158,15.92056,17.16037,17.72024,17.67618,17.85482,17.71094,18.18072,17.92257,17.39047,15.72022,14.8773,15.38628,16.62122,17.99073,18.99875,18.61624,17.95161,18.12066,18.71797,18.49407,18.62646,17.69042,17.92461,18.09161,18.45904,18.3903,19.01405,19.5128,20.21712,18.56118,19.59796,20.54472,22.37802,23.42587,23.07247,23.46513,23.55953,22.89595,23.51074,23.2196,21.72763,21.64043,20.93427,19.62137,19.60529,20.24856,21.15267,22.34165,22.37013,21.36535,21.89541,22.86642,24.34548,24.25059,24.6214,24.46194,22.55377,21.97317,22.38817,23.62058,24.2083,24.89358,25.57788,26.53148,25.24296,24.03495,23.38047,24.61957,24.85093,23.85462,20.77651,449960.772380453,2875779.55316352
21.06912,20.27599,18.93382,18.41618,17.30108,17.06774,16.72689,15.73227,16.42827,16.01277,14.69958,15.43682,16.54177,17.4353,17.9894,17.91756,16.97208,15.80495,15.62413,15.1356,15.97217,17.19914,17.80216,17.71291,17.88816,17.73674,18.19404,17.98672,17.43008,15.7654,14.86073,15.36048,16.60085,17.96148,18.9812,18.68201,17.98728,18.11904,18.67158,18.55258,18.65656,17.72243,17.94294,18.14293,18.42894,18.34448,18.94108,19.48383,20.14021,18.42689,19.59613,20.52991,22.30351,23.37215,22.98097,23.40958,23.52181,22.92796,23.53351,23.22333,21.76316,21.59834,20.88514,19.65957,19.60818,20.27444,21.08556,22.35814,22.47002,21.44692,21.95011,22.84442,24.36494,24.28718,24.59363,24.40724,22.64992,22.1009,22.42497,23.62516,24.2403,24.89993,25.57958,26.4939,25.24733,23.91701,23.27176,24.62211,24.82661,23.76002,20.8329,462470.708504092,2875737.6775375
21.08701,20.29946,18.96921,18.32326,17.29713,17.10848,16.77074,15.73474,16.39606,16.08447,14.78072,15.48251,16.62115,17.44376,18.03141,17.92665,17.00542,15.87869,15.70851,15.20969,16.02356,17.23784,17.88408,17.74964,17.92137,17.76261,18.20702,18.05094,17.46984,15.81073,14.8441,15.33482,16.58054,17.93222,18.96364,18.74793,18.02323,18.11791,18.62512,18.61124,18.6866,17.75443,17.96127,18.19433,18.39883,18.29852,18.86826,19.45486,20.06351,18.29231,19.59444,20.51511,22.22892,23.31886,22.88926,23.35417,23.4841,22.9601,23.55628,23.22693,21.79883,21.55612,20.83593,19.69785,19.61143,20.30038,21.01873,22.37485,22.56998,21.52834,22.00482,22.82243,24.38461,24.32391,24.56599,24.35274,22.74629,22.22871,22.46156,23.62981,24.27224,24.90627,25.58148,26.45633,25.25156,23.79914,23.16306,24.62457,24.80243,23.66555,20.8893,474980.533868658,2875707.7669294
20.62931,20.13436,18.71197,19.04006,17.03975,16.21721,16.28904,15.95983,16.96277,15.21561,13.78166,15.17028,15.57126,16.53324,17.20788,17.20767,16.16187,15.33968,14.66018,14.05272,15.20539,16.98216,17.13795,17.36058,17.02382,17.17926,17.9122,18.0962,16.72386,15.82645,15.321,16.0225,17.39815,18.13581,19.51104,18.22647,17.08867,17.6016,18.26405,18.20067,17.92771,17.08007,18.03219,18.20039,18.81765,19.12642,19.95227,20.41493,20.45744,19.44365,20.10511,20.90995,22.68848,23.81465,23.82861,24.19208,23.98454,22.6801,23.80027,23.50673,21.19891,21.88928,21.70768,19.71428,19.5085,20.7151,22.2531,22.81806,23.28932,21.38178,21.83626,22.9747,25.37838,25.50464,25.90385,25.7599,23.52132,22.62751,23.362,24.04996,25.03338,25.81186,26.33085,27.3077,25.74059,24.69225,24.32236,24.36275,25.41201,24.61294,19.98132,312135.326994058,2863182.80678512
20.73211,20.19379,18.75667,19.07284,17.11081,16.33762,16.34847,16.03167,17.02502,15.30902,13.85568,15.15921,15.6672,16.67367,17.29269,17.33858,16.27417,15.45783,14.79524,14.1598,15.30944,16.97574,17.16918,17.38553,17.14726,17.27161,17.93244,18.06828,16.84807,15.86938,15.35103,15.94192,17.33019,18.20074,19.47833,18.29154,17.19914,17.74287,18.4345,18.23007,17.94992,17.1751,18.14533,18.15238,18.84218,19.12332,19.99189,20.4291,20.49396,19.38965,20.00818,20.91115,22.69624,23.88691,23.81916,24.22331,23.99159,22.74023,23.82198,23.55889,21.31721,21.94349,21.71727,19.70272,19.48778,20.61838,22.26643,22.69892,23.1453,21.35746,21.79608,22.92612,25.26932,25.40954,25.8457,25.71704,23.43567,22.52402,23.22763,24.11115,24.9712,25.78204,26.27325,27.25145,25.6918,24.71749,24.28471,24.3961,25.44803,24.60159,20.0535,324662.153519817,2863009.81021373
20.83492,20.25301,18.80136,19.10534,17.18166,16.45816,16.40769,16.10336,17.08705,15.40249,13.92977,15.14829,15.76364,16.81431,17.37721,17.46928,16.38654,15.57598,14.93017,14.26674,15.41363,16.96975,17.20048,17.41056,17.27076,17.36389,17.95253,18.04015,16.97236,15.91203,15.38113,15.86121,17.26245,18.26567,19.44548,18.35625,17.30961,17.88422,18.6051,18.25953,17.97212,17.27013,18.25834,18.10451,18.8665,19.12021,20.03151,20.44292,20.53062,19.33565,19.91117,20.91221,22.70392,23.95917,23.80972,24.25433,23.99857,22.80015,23.84369,23.61099,21.43543,21.99763,21.727,19.69102,19.46719,20.52181,22.27947,22.57985,23.0012,21.33335,21.75576,22.87748,25.16013,25.31402,25.78775,25.67418,23.34994,22.42081,23.09348,24.17249,24.90902,25.75229,26.21608,27.19533,25.64267,24.74251,24.24686,24.42951,25.48412,24.59003,20.12569,337188.459677413,2862848.75838408
20.93756,20.31222,18.8462,19.13791,17.25265,16.57857,16.46712,16.17491,17.1493,15.49576,14.00379,15.13722,15.8598,16.9548,17.46188,17.60019,16.49891,15.69427,15.06538,14.37375,15.51796,16.9634,17.23164,17.43537,17.3942,17.45603,17.97269,18.01217,17.09629,15.95511,15.41095,15.78049,17.19463,18.33073,19.41249,18.42132,17.42007,18.02549,18.7757,18.289,17.99433,17.36516,18.37141,18.05651,18.89096,19.11718,20.0712,20.45695,20.56727,19.28193,19.81403,20.91327,22.71161,24.03135,23.8002,24.28563,24.00562,22.86021,23.86548,23.66323,21.55372,22.05177,21.73665,19.67953,19.44661,20.42516,22.29272,22.46036,22.85725,21.30903,21.71572,22.82891,25.05093,25.21878,25.7298,25.6316,23.26436,22.31726,22.95947,24.23375,24.84677,25.72268,26.15848,27.13922,25.59374,24.76768,24.20907,24.46286,25.52029,24.5784,20.19788,349714.282644917,2862699.64830698
20.9896,20.34035,18.8825,19.10238,17.27591,16.63165,16.4865,16.12035,17.08261,15.53728,14.06407,15.15886,15.94735,17.04306,17.54302,17.68352,16.59788,15.71345,15.13031,14.46744,15.55533,17.00958,17.29064,17.46639,17.46047,17.48514,18.01569,17.99285,17.16467,15.93791,15.33869,15.74235,17.13139,18.32679,19.38951,18.43281,17.48909,18.05531,18.81229,18.33313,18.13356,17.41317,18.31043,18.06476,18.84627,19.04027,19.95932,20.34839,20.54324,19.22257,19.79535,20.87879,22.71083,23.96791,23.71976,24.20449,24.00104,22.90011,23.86209,23.61381,21.62414,22.0345,21.67342,19.67917,19.4956,20.40796,22.16259,22.4703,22.81531,21.31319,21.7614,22.85669,24.97931,25.11825,25.62067,25.53848,23.17363,22.25853,22.89934,24.18348,24.76726,25.63125,26.11358,27.09706,25.55793,24.71509,24.13399,24.5189,25.44486,24.50156,20.30052,362239.65959842,2862562.47721511
21.04173,20.3682,18.91874,19.06685,17.29896,16.68495,16.50596,16.06543,17.01592,15.57859,14.12455,15.18064,16.03491,17.13125,17.62416,17.76698,16.69693,15.73262,15.19531,14.5612,15.59304,17.05561,17.34951,17.49713,17.52666,17.51433,18.0589,17.97325,17.23256,15.92063,15.26637,15.70428,17.0683,18.32312,19.36667,18.44451,17.55789,18.08534,18.84867,18.37733,18.27314,17.46138,18.24945,18.073,18.80143,18.96336,19.84723,20.23989,20.51906,19.16343,19.77667,20.84418,22.70977,23.90418,23.63933,24.12342,23.99653,22.94008,23.85843,23.56453,21.69457,22.01709,21.61033,19.67896,19.54446,20.39047,22.03281,22.47996,22.77357,21.31742,21.80729,22.8846,24.90761,25.01794,25.51119,25.44549,23.0827,22.19967,22.83913,24.13315,24.6876,25.53989,26.06888,27.05526,25.52212,24.66264,24.05913,24.57487,25.3695,24.42486,20.40373,374764.62771219,2862437.24256295
21.09386,20.39625,18.95518,19.03132,17.32216,16.7381,16.52542,16.01052,16.94945,15.61997,14.18482,15.2025,16.12267,17.21951,17.70516,17.85038,16.79598,15.7518,15.26016,14.65503,15.63062,17.10165,17.40844,17.52786,17.59272,17.54358,18.10191,17.95387,17.30094,15.90343,15.19418,15.66608,17.005,18.31939,19.34361,18.45586,17.6267,18.11516,18.88518,18.42139,18.41251,17.50925,18.18847,18.08111,18.75674,18.88645,19.73522,20.13112,20.49466,19.10421,19.75785,20.80978,22.70886,23.84052,23.5591,24.04249,23.99202,22.97991,23.8549,23.51511,21.76535,21.99988,21.5473,19.67861,19.59331,20.37313,21.90246,22.48962,22.73156,21.32165,21.85304,22.91238,24.83592,24.91727,25.40214,25.3523,22.99183,22.14102,22.77928,24.08274,24.60794,25.44845,26.02419,27.01345,25.48638,24.61005,23.98398,24.63092,25.294,24.34823,20.50693,387289.224158816,2862323.94202665
21.14574,20.42431,18.99135,18.99579,17.34535,16.79125,16.54487,15.95595,16.88276,15.66149,14.24531,15.22428,16.21009,17.30785,17.78623,17.93377,16.89502,15.77118,15.32516,14.74858,15.66819,17.14775,17.46738,17.55881,17.65891,17.57263,18.14519,17.93462,17.36896,15.88637,15.12171,15.62787,16.9419,18.31565,19.32077,18.46743,17.69543,18.14519,18.92149,18.46566,18.55174,17.55747,18.1275,18.08936,18.71204,18.80961,19.62327,20.02263,20.47056,19.045,19.73916,20.77524,22.70808,23.77701,23.47846,23.96142,23.98743,23.01981,23.85152,23.46556,21.83563,21.98254,21.48421,19.67861,19.64223,20.35586,21.77247,22.49927,22.68975,21.32581,21.89886,22.94022,24.76422,24.8171,25.29266,25.25917,22.90117,22.08236,22.71901,24.03262,24.52835,25.35709,25.97943,26.97151,25.45057,24.55739,23.90904,24.68703,25.21857,24.27146,20.60901,399813.486109362,2862222.57350396
21.19803,20.45223,19.02772,18.96026,17.36868,16.84455,16.56454,15.90097,16.81614,15.7028,14.30572,15.24592,16.29772,17.39632,17.86744,18.01717,16.99407,15.79022,15.39023,14.84248,15.70576,17.19371,17.52624,17.58962,17.72518,17.60181,18.18826,17.91509,17.43713,15.8691,15.04945,15.58966,16.87874,18.31184,19.29786,18.47913,17.76437,18.17522,18.95786,18.50979,18.69132,17.60569,18.06645,18.09754,18.66728,18.73277,19.51132,19.91399,20.44638,18.98564,19.72048,20.74083,22.70717,23.71356,23.39823,23.88042,23.98306,23.05971,23.84785,23.41628,21.90613,21.9652,21.4209,19.67826,19.69102,20.33845,21.64226,22.50907,22.64788,21.33025,21.94476,22.96814,24.69232,24.7165,25.18346,25.16591,22.81023,22.0235,22.65902,23.98229,24.44876,25.26587,25.9348,26.92963,25.4149,24.50494,23.83411,24.74301,25.14307,24.19455,20.71221,412337.450733523,2862133.13511413
21.24999,20.48021,19.06389,18.92466,17.39181,16.89763,16.58379,15.84619,16.74973,15.74425,14.36621,15.26785,16.38534,17.48458,17.94844,18.10057,17.09319,15.80946,15.45501,14.93631,15.74327,17.23996,17.58532,17.62042,17.79144,17.63086,18.23127,17.89564,17.50551,15.85176,14.97705,15.55166,16.81543,18.30811,19.27488,18.49062,17.83318,18.20518,18.99445,18.55392,18.83041,17.65356,18.00533,18.10578,18.62245,18.65579,19.39945,19.80529,20.42212,18.92642,19.70166,20.70622,22.70625,23.64983,23.3178,23.79935,23.97876,23.09954,23.84433,23.36686,21.97641,21.94793,21.35788,19.67804,19.73987,20.32125,21.51241,22.51887,22.60593,21.33434,21.99058,22.99599,24.62077,24.61611,25.07426,25.07292,22.71943,21.96471,22.59888,23.93188,24.36903,25.17451,25.88983,26.88783,25.37909,24.45249,23.75903,24.79905,25.06771,24.11785,20.81542,424861.155199769,2862055.62519785
21.28448,20.50869,19.09632,18.83922,17.39413,16.95128,16.64836,15.85909,16.73324,15.84647,14.46589,15.32805,16.49362,17.51299,18.01245,18.12059,17.13859,15.90005,15.56054,15.03937,15.81299,17.29875,17.69127,17.68182,17.82437,17.67358,18.25798,17.97579,17.54492,15.89427,14.98671,15.54623,16.8086,18.28245,19.25521,18.57648,17.88337,18.19299,18.93982,18.61779,18.85825,17.71249,18.02591,18.16641,18.60672,18.62245,19.33311,19.78661,20.34937,18.80827,19.71104,20.70305,22.633,23.60415,23.23447,23.7426,23.93865,23.13888,23.88113,23.39859,22.02822,21.91388,21.31432,19.74297,19.76193,20.35762,21.45023,22.54883,22.67995,21.45242,22.06411,22.99916,24.64636,24.6441,25.06884,25.03091,22.84047,22.13213,22.64118,23.94944,24.43452,25.21786,25.90949,26.87204,25.40157,24.34174,23.65484,24.80709,25.05086,24.02106,20.84418,437384.636675505,2861990.04231718
21.31928,20.5371,19.12896,18.75378,17.39646,17.00486,16.713,15.87192,16.71667,15.94834,14.5655,15.38875,16.6019,17.54154,18.07625,18.14061,17.18427,15.99057,15.66622,15.14258,15.8825,17.35776,17.79701,17.74337,17.85708,17.7163,18.28477,18.05615,17.5844,15.93657,14.99616,15.54073,16.80176,18.25664,19.23554,18.66206,17.93363,18.18086,18.88525,18.68173,18.88589,17.77107,18.04621,18.22689,18.59122,18.58931,19.26677,19.76743,20.27662,18.69026,19.72041,20.69974,22.55969,23.55854,23.15143,23.68571,23.89896,23.17829,23.91793,23.43024,22.07947,21.87976,21.27082,19.80776,19.78372,20.39435,21.38827,22.57886,22.75397,21.5705,22.13763,23.00233,24.67159,24.67216,25.06341,24.98925,22.96173,22.29956,22.68362,23.96699,24.49994,25.26101,25.92937,26.85625,25.42427,24.231,23.55071,24.81484,25.03408,23.92441,20.87351,449907.932327216,2861936.3852555
21.35376,20.56551,19.16131,18.66813,17.39885,17.05843,16.77744,15.88468,16.70046,16.05042,14.66518,15.44923,16.71025,17.57023,18.14011,18.1607,17.22974,16.08129,15.77182,15.24564,15.95201,17.41683,17.90304,17.80477,17.88993,17.75902,18.31149,18.13631,17.62388,15.97893,15.00581,15.53545,16.79478,18.23112,19.21574,18.74772,17.98361,18.16845,18.83076,18.7456,18.91338,17.82972,18.06687,18.28759,18.57564,18.55611,19.20037,19.7484,20.20387,18.57197,19.72972,20.69663,22.48644,23.51279,23.06817,23.62889,23.85906,23.21769,23.95494,23.46196,22.13065,21.84564,21.22754,19.87275,19.80592,20.43087,21.32595,22.60918,22.82807,21.68851,22.21109,23.00543,24.69718,24.70014,25.05812,24.9473,23.0827,22.46713,22.72606,23.98447,24.56529,25.30415,25.94876,26.84046,25.44683,24.12039,23.44645,24.82288,25.01723,23.82769,20.90283,462431.079320623,2861894.65301745
21.38841,20.59399,19.19381,18.58283,17.40097,17.11201,16.84208,15.89758,16.68417,16.15228,14.76472,15.50958,16.81868,17.59857,18.20405,18.18072,17.27528,16.17174,15.87742,15.34892,16.02173,17.47591,18.00892,17.86624,17.92257,17.80181,18.33828,18.21653,17.66342,16.02151,15.0154,15.52988,16.78808,18.20539,19.19621,18.83344,18.03388,18.1564,18.77598,18.80954,18.94108,17.88845,18.08717,18.34822,18.55992,18.52298,19.13396,19.72958,20.13084,18.45403,19.73902,20.69325,22.41306,23.46718,22.98499,23.57208,23.81923,23.25717,23.99166,23.49347,22.18233,21.81166,21.18397,19.93761,19.82778,20.46752,21.26398,22.63928,22.90202,21.80652,22.28483,23.00868,24.72242,24.72806,25.05262,24.90536,23.20381,22.63441,22.76843,24.00196,24.63056,25.34757,25.9685,26.82467,25.46939,24.00964,23.34233,24.8307,25.00045,23.73104,20.9316,474954.11482084,2861864.8448289
20.94014,20.50193,18.96745,19.26184,17.20577,16.37759,16.33064,16.13663,17.19992,15.39432,13.85857,15.18248,15.79022,16.82347,17.46449,17.61605,16.55016,15.70802,14.91537,14.16537,15.29245,17.04384,17.26252,17.37757,17.1567,17.35388,18.13751,18.34462,17.08839,16.15412,15.48843,15.94277,17.43199,18.38918,19.70286,18.44289,17.20936,17.8711,18.68589,18.50401,18.12531,17.31306,18.45255,18.27187,18.93382,19.25831,20.26978,20.77467,20.54197,19.37928,20.01938,21.06321,22.80586,24.08049,23.8112,24.4133,24.31806,22.96772,24.14859,23.73302,21.69492,22.19065,22.00447,19.83518,19.55411,20.69381,22.56392,22.76102,23.44857,21.45115,21.87884,22.94791,25.5554,25.76886,26.12147,26.07861,23.7395,22.67523,23.41163,24.46159,25.10528,25.9692,26.55326,27.41084,25.7126,24.89323,24.42733,24.5944,25.64288,24.7614,20.42177,337017.422131622,2849002.67558051
21.05937,20.57066,19.01384,19.30089,17.27704,16.50081,16.38661,16.21263,17.27619,15.48117,13.92526,15.15703,15.89378,16.96933,17.54795,17.74238,16.6669,15.84246,15.05763,14.2752,15.39678,17.0186,17.28035,17.35367,17.25145,17.42268,18.14378,18.30444,17.21402,16.19789,15.50542,15.84055,17.34345,18.45311,19.68037,18.4983,17.30573,18.01879,18.84338,18.53221,18.1251,17.40583,18.57035,18.19496,18.95243,19.25641,20.32139,20.78778,20.56523,19.31831,19.90906,21.05863,22.81023,24.15627,23.80147,24.45616,24.32779,23.03744,24.17693,23.78546,21.81871,22.25148,22.02047,19.80346,19.50018,20.57665,22.57872,22.60777,23.31667,21.40385,21.82506,22.84879,25.45015,25.68983,26.07643,26.05669,23.65209,22.56244,23.27613,24.54364,25.04303,25.94227,26.48643,27.35197,25.6622,24.90655,24.38108,24.60476,25.66636,24.7306,20.46802,349556.414052977,2848854.08048433
